case-9,"Ant Esports 200 Air",case,2999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":310,""max_cpu_cooler_height"":160,""radiator_support"":""240""}",2025-11-30T10:00:00Z
case-10,"Galax Revolution-05",case,3800,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":330,""max_cpu_cooler_height"":160,""radiator_support"":""240""}",2025-11-30T10:00:00Z
case-11,"Ant Esports ICE-110 Auto RGB",case,3200,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":300,""max_cpu_cooler_height"":155,""radiator_support"":""240""}",2025-11-30T10:00:00Z
case-12,"Ant Esports SX7 Mid Tower",case,4200,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":340,""max_cpu_cooler_height"":160,""radiator_support"":""360""}",2025-11-30T10:00:00Z
case-13,"Ant Esports Crystal XL",case,6500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""E-ATX"",""max_gpu_length"":380,""max_cpu_cooler_height"":170,""radiator_support"":""360""}",2025-11-30T10:00:00Z
case-14,"Razer Tomahawk ATX",case,18999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":384,""max_cpu_cooler_height"":176,""radiator_support"":""360""}",2025-11-30T10:00:00Z
case-15,"Lian Li O11 Vision",case,14500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":455,""max_cpu_cooler_height"":167,""radiator_support"":""360""}",2025-11-30T10:00:00Z
case-16,"NZXT H6 Flow",case,10999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":365,""max_cpu_cooler_height"":163,""radiator_support"":""360""}",2025-11-30T10:00:00Z
case-17,"Deepcool CH510 Mesh Digital",case,7500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=CASE","{""form_factor"":""ATX"",""max_gpu_length"":380,""max_cpu_cooler_height"":175,""radiator_support"":""360""}",2025-11-30T10:00:00Z
cooler-0,"NZXT Kraken Elite 360 RGB",cooler,24999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":360,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-1,"Lian Li Galahad II Trinity 360",cooler,13500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":360,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-2,"Deepcool LT720 360mm",cooler,10999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":360,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-3,"Arctic Liquid Freezer III 360",cooler,11500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":360,""height"":65,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-4,"Deepcool AK620 Digital",cooler,6500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""Air"",""height"":162,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-5,"Noctua NH-D15 chromax.black",cooler,9999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""Air"",""height"":165,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-6,"Cooler Master Hyper 212 Halo",cooler,3200,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""Air"",""height"":154,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-7,"Deepcool AG400 ARGB",cooler,1800,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""Air"",""height"":150,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-8,"Ant Esports ICE-C612 V2",cooler,2500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""Air"",""height"":160,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-9,"Razer Hanbo Chroma RGB 360",cooler,28999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":360,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-10,"NZXT Kraken 240 RGB",cooler,13999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":240,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-11,"Lian Li Galahad 240",cooler,9999,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":240,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
cooler-12,"Deepcool LE500 240mm",cooler,5500,Amazon,"https://amazon.in","https://placehold.co/200x200/1a1a1a/FFF?text=COOLER","{""type"":""AIO Liquid"",""size"":240,""height"":52,""socket_support"":""LGA1700,AM5""}",2025-11-30T10:00:00Z
